epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,117.634,0.6593,0.69834,0.98808,0.73249,0.57003,0.61933,0.41763,1.22479,1.47711,1.41013,0.000245586,0.000245586,0.000245586
149,118.41,0.69753,0.73002,1.008,0.7231,0.54887,0.59568,0.41087,1.21962,1.46315,1.41998,0.000237427,0.000237427,0.000237427
150,119.161,0.63924,0.70033,0.99258,0.75115,0.57257,0.60198,0.41246,1.19203,1.48865,1.40168,0.000229388,0.000229388,0.000229388
151,119.915,0.64015,0.65972,0.98709,0.83516,0.55036,0.60755,0.41353,1.1582,1.48606,1.3622,0.000221469,0.000221469,0.000221469
152,120.666,0.645,0.70078,1.00262,0.82274,0.54873,0.61325,0.41281,1.16217,1.49413,1.3554,0.000213675,0.000213675,0.000213675
153,121.449,0.6477,0.71239,1.01358,0.80854,0.54149,0.61833,0.4181,1.17333,1.50274,1.35972,0.000206005,0.000206005,0.000206005
154,123.123,0.61066,0.65449,0.96908,0.79982,0.54556,0.62426,0.42394,1.19224,1.48838,1.38217,0.000198463,0.000198463,0.000198463
155,123.87,0.61574,0.6715,0.96791,0.81556,0.53235,0.62272,0.42207,1.18911,1.46705,1.38409,0.00019105,0.00019105,0.00019105
156,124.621,0.58279,0.65476,0.95564,0.82987,0.5295,0.62481,0.42588,1.21081,1.44526,1.39961,0.000183768,0.000183768,0.000183768
157,125.381,0.61694,0.66231,0.97228,0.83759,0.5238,0.62575,0.42065,1.24684,1.40575,1.43641,0.000176619,0.000176619,0.000176619
158,126.146,0.59492,0.63129,0.98464,0.85478,0.53074,0.64143,0.42129,1.25371,1.41335,1.43721,0.000169604,0.000169604,0.000169604
159,126.901,0.62382,0.69162,0.97933,0.85356,0.52939,0.64852,0.41857,1.2644,1.39521,1.42657,0.000162725,0.000162725,0.000162725
160,127.654,0.61519,0.70642,0.98996,0.64014,0.64731,0.6594,0.42634,1.25268,1.37522,1.42852,0.000155984,0.000155984,0.000155984
161,128.415,0.65431,0.7865,0.98816,0.73545,0.55054,0.6604,0.42663,1.25748,1.36246,1.4387,0.000149383,0.000149383,0.000149383
162,129.17,0.59584,0.68301,0.95543,0.78609,0.55054,0.66789,0.43663,1.25165,1.35237,1.43235,0.000142923,0.000142923,0.000142923
163,129.93,0.65622,0.67916,0.97265,0.85701,0.54232,0.6631,0.43543,1.23143,1.37511,1.40001,0.000136605,0.000136605,0.000136605
164,130.683,0.60513,0.66189,0.96752,0.88234,0.54219,0.68227,0.44125,1.23626,1.38493,1.39629,0.000130432,0.000130432,0.000130432
165,131.432,0.61675,0.68095,0.98227,0.88025,0.54181,0.67037,0.4358,1.26849,1.40298,1.41701,0.000124405,0.000124405,0.000124405
166,132.181,0.59574,0.6678,0.99085,0.84459,0.5275,0.65859,0.43496,1.26885,1.41912,1.41296,0.000118526,0.000118526,0.000118526
167,132.938,0.564,0.63278,0.9441,0.87201,0.50842,0.65237,0.42554,1.27846,1.43639,1.41702,0.000112795,0.000112795,0.000112795
168,133.712,0.60028,0.65727,0.98135,0.84532,0.49412,0.64252,0.42861,1.28082,1.43581,1.41776,0.000107214,0.000107214,0.000107214
169,134.478,0.64566,0.67955,1.00066,0.83673,0.48965,0.64225,0.42486,1.28411,1.44179,1.42026,0.000101785,0.000101785,0.000101785
